id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
6995,19,F,media,medio,Noite,Sim,Sim,Sim,Nao,8.7,87.7,21,7,0.6,66.3,31.3,45.8,1,5.4,7.1,5.3,4.9,5.68,Reprovado,teste
7010,14,M,baixa,medio,Manha,Nao,Nao,Nao,Sim,6.2,93.0,14,9,3.8,75.8,81.8,61.2,0,7.8,6.1,7.6,7.3,7.2,Aprovado,teste
7015,14,F,media,fundamental,Manha,Nao,Nao,Sim,Nao,2.8,95.8,14,13,1.6,82.0,91.8,63.0,0,6.4,8.9,6.7,7.3,7.32,Aprovado,teste
7017,17,M,media,superior,Manha,Nao,Sim,Sim,Nao,0.2,89.9,11,0,2.5,87.8,92.5,54.0,0,7.7,8.8,8.3,8.9,8.43,Aprovado,teste
7039,15,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,9.0,45.9,18,13,1.4,67.6,95.1,77.6,0,4.2,4.8,5.9,3.7,4.65,Reprovado,teste
7042,15,F,alta,medio,Manha,Nao,Sim,Sim,Sim,0.4,76.2,0,11,1.7,67.4,82.2,60.6,0,8.2,8.6,7.8,7.9,8.12,Aprovado,teste
7056,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,2.0,88.5,1,3,1.4,78.4,76.8,53.1,0,8.2,7.2,6.4,9.7,7.87,Aprovado,teste
7074,16,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,2.0,84.1,10,7,2.4,70.9,83.9,33.6,0,7.6,6.9,8.6,7.3,7.6,Reprovado,teste
7099,15,F,alta,fundamental,Tarde,Nao,Sim,Sim,Sim,7.0,78.4,8,8,2.3,77.0,86.1,72.0,0,8.5,7.6,7.8,5.6,7.38,Aprovado,teste
7113,18,M,media,superior,Manha,Sim,Sim,Sim,Sim,5.9,77.7,18,11,0.6,75.6,36.0,86.5,1,7.3,4.0,5.6,5.0,5.48,Aprovado,teste
7120,14,F,baixa,medio,Manha,Sim,Sim,Sim,Nao,8.1,81.7,20,12,2.4,28.1,48.4,71.3,2,6.7,2.6,3.7,5.1,4.53,Reprovado,teste
7123,17,M,media,medio,Manha,Nao,Sim,Sim,Sim,2.7,85.0,26,14,1.9,70.0,79.2,45.4,1,6.1,7.3,6.0,5.4,6.2,Reprovado,teste
7127,16,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,3.0,87.7,15,3,2.8,62.8,71.6,73.9,0,7.2,7.6,7.6,8.1,7.62,Aprovado,teste
7128,15,F,media,medio,Noite,Nao,Sim,Nao,Sim,1.1,73.6,9,8,2.1,65.5,94.4,61.2,1,4.7,8.4,7.5,6.2,6.7,Aprovado,teste
7132,15,M,baixa,superior,Manha,Nao,Sim,Sim,Nao,1.0,73.0,9,5,0.0,37.3,50.8,33.5,0,5.3,5.5,6.4,3.2,5.1,Reprovado,teste
7135,16,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.9,90.5,2,5,1.0,69.4,81.0,58.5,0,6.7,6.8,8.3,8.7,7.62,Reprovado,teste
7152,16,M,media,fundamental,Noite,Sim,Sim,Sim,Sim,2.6,49.2,22,14,0.0,56.6,69.6,24.7,1,7.7,5.4,5.1,5.3,5.88,Reprovado,teste
7154,17,M,baixa,fundamental,Manha,Nao,Nao,Nao,Nao,2.8,86.7,7,2,2.2,75.4,98.2,85.9,0,7.5,8.5,6.3,6.6,7.22,Reprovado,teste
7168,16,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.2,85.9,7,3,3.6,89.8,78.7,100.0,0,7.3,9.8,3.6,10.0,7.68,Aprovado,teste
7171,16,M,baixa,fundamental,Tarde,Sim,Sim,Nao,Nao,5.1,100.0,7,6,2.4,83.7,82.3,75.3,0,6.9,7.1,8.5,6.1,7.15,Aprovado,teste
7183,18,F,media,fundamental,Manha,Nao,Nao,Sim,Nao,1.3,48.7,24,20,2.6,61.8,63.7,53.4,0,5.6,6.5,4.0,6.1,5.55,Reprovado,teste
7185,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,2.3,85.3,8,3,2.5,76.2,79.8,100.0,0,8.8,6.8,8.9,6.5,7.75,Aprovado,teste
7191,16,M,baixa,medio,Tarde,Nao,Nao,Nao,Nao,0.2,73.6,9,7,3.4,87.7,78.1,100.0,0,8.6,7.4,7.7,5.4,7.28,Aprovado,teste
7192,15,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,4.3,79.5,7,12,2.2,80.3,84.3,43.1,0,9.7,8.9,10.0,6.2,8.7,Aprovado,teste
7195,16,M,baixa,medio,Manha,Sim,Nao,Nao,Sim,5.2,54.5,19,19,0.8,86.3,49.7,8.3,0,5.2,4.0,5.4,7.7,5.58,Reprovado,teste
7198,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,2.9,68.6,11,17,1.2,69.1,63.8,66.2,1,4.2,3.7,5.9,4.3,4.53,Aprovado,teste
7203,17,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,3.8,89.7,4,1,3.3,84.6,92.9,68.8,1,6.0,8.8,8.6,6.4,7.45,Reprovado,teste
7213,14,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,8.6,86.1,6,15,0.3,78.7,90.3,68.3,2,5.2,5.4,5.6,5.4,5.4,Reprovado,teste
7216,16,M,media,medio,Manha,Nao,Nao,Nao,Nao,1.7,90.6,6,9,1.7,84.8,100.0,79.7,1,7.9,7.1,5.5,8.2,7.18,Aprovado,teste
7218,17,M,media,superior,Tarde,Nao,Sim,Nao,Sim,5.5,65.0,28,13,1.8,62.6,100.0,76.0,1,3.5,5.0,7.3,5.5,5.32,Reprovado,teste
7221,16,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,5.7,68.3,8,5,2.5,75.3,84.7,61.7,0,7.7,6.6,7.4,7.1,7.2,Aprovado,teste
7224,14,M,baixa,superior,Manha,Nao,Sim,Sim,Nao,0.6,89.5,14,12,3.6,82.9,87.1,54.5,0,7.1,7.9,7.7,7.5,7.55,Aprovado,teste
7226,15,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,0.2,89.2,5,3,3.2,86.0,86.4,72.7,1,8.6,8.0,5.5,7.8,7.48,Aprovado,teste
7227,20,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,2.7,76.8,12,4,2.8,81.1,81.3,68.6,0,5.8,8.6,7.9,6.5,7.2,Aprovado,teste
7229,17,M,alta,superior,Manha,Nao,Nao,Sim,Sim,3.4,69.8,8,7,2.6,91.8,81.3,72.0,0,7.7,9.3,7.3,8.0,8.07,Aprovado,teste
7232,17,M,media,medio,Manha,Sim,Sim,Nao,Nao,3.5,85.1,9,1,1.9,67.5,93.1,72.8,0,6.8,6.8,7.5,9.4,7.62,Aprovado,teste
7235,17,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,7.4,91.5,3,0,1.8,93.3,78.3,58.8,0,9.1,8.0,9.1,7.8,8.5,Aprovado,teste
7236,14,F,baixa,superior,Tarde,Sim,Sim,Sim,Nao,7.0,40.0,30,14,0.0,44.1,44.3,85.2,1,3.6,5.7,6.5,3.9,4.92,Reprovado,teste
7244,14,M,media,medio,Tarde,Nao,Sim,Nao,Nao,4.2,72.0,18,7,1.9,15.1,65.6,66.7,1,3.6,6.3,5.4,4.0,4.82,Reprovado,teste
7246,17,F,baixa,medio,Manha,Sim,Sim,Sim,Nao,1.8,66.1,16,7,0.4,72.1,76.4,46.5,2,4.6,5.8,5.4,6.4,5.55,Reprovado,teste
7255,13,F,media,fundamental,Noite,Nao,Sim,Nao,Nao,5.2,94.4,9,6,2.5,80.3,90.9,89.5,0,8.3,6.7,8.7,7.6,7.82,Reprovado,teste
7258,17,F,baixa,medio,Tarde,Nao,Sim,Nao,Sim,6.2,80.0,14,0,0.1,54.7,56.8,67.1,2,5.3,5.1,6.2,4.8,5.35,Reprovado,teste
7263,15,M,baixa,medio,Tarde,Nao,Sim,Nao,Nao,6.4,79.9,0,7,1.7,74.7,73.7,55.2,0,7.1,8.3,7.2,7.0,7.4,Aprovado,teste
7272,13,F,media,medio,Manha,Nao,Sim,Nao,Nao,5.5,71.4,24,11,0.8,76.0,99.8,54.9,1,3.8,5.8,6.5,5.1,5.3,Reprovado,teste
7276,17,F,alta,fundamental,Manha,Sim,Sim,Sim,Nao,5.1,75.1,25,10,0.1,69.6,50.9,50.3,1,3.7,6.6,5.3,6.0,5.4,Reprovado,teste
7281,15,F,media,fundamental,Tarde,Nao,Nao,Sim,Nao,0.4,73.2,26,13,0.5,86.9,64.1,53.0,0,6.9,4.6,6.8,6.1,6.1,Reprovado,teste
7287,16,M,baixa,medio,Tarde,Sim,Sim,Sim,Sim,6.2,71.8,21,7,1.1,57.5,73.8,8.1,0,3.6,4.3,3.9,6.3,4.53,Reprovado,teste
7290,15,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,2.3,83.5,6,5,1.7,63.4,83.4,62.9,0,9.8,7.7,3.8,7.2,7.12,Aprovado,teste
7294,13,F,media,medio,Manha,Sim,Sim,Sim,Sim,4.6,84.6,12,2,2.6,83.8,64.3,51.6,0,6.6,5.8,8.3,8.8,7.38,Aprovado,teste
7302,16,M,media,superior,Tarde,Sim,Sim,Nao,Nao,4.9,76.6,24,14,2.0,75.4,58.9,48.2,0,1.7,5.3,4.1,7.0,4.53,Reprovado,teste
7308,17,F,baixa,medio,Noite,Nao,Sim,Nao,Nao,6.5,63.1,25,7,2.1,70.4,56.1,62.7,1,5.5,5.8,5.6,5.6,5.62,Reprovado,teste
7309,15,M,alta,superior,Manha,Nao,Sim,Nao,Nao,1.8,88.7,15,6,4.0,80.2,64.5,52.2,0,7.3,8.0,6.6,6.0,6.98,Aprovado,teste
7312,17,M,media,fundamental,Noite,Nao,Sim,Sim,Nao,2.9,87.0,4,4,2.4,64.4,80.5,67.7,0,7.5,8.1,6.4,7.7,7.42,Aprovado,teste
7316,16,F,baixa,fundamental,Noite,Nao,Sim,Nao,Nao,5.7,77.5,0,2,2.2,100.0,93.2,71.4,0,8.4,7.4,8.4,9.9,8.52,Aprovado,teste
7322,14,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,3.4,77.1,2,5,3.1,42.4,73.5,86.7,0,8.3,6.6,7.0,6.9,7.2,Aprovado,teste
7324,17,F,media,superior,Tarde,Nao,Sim,Sim,Nao,4.0,56.8,14,9,0.5,67.2,53.5,47.2,0,5.5,5.2,4.3,7.3,5.58,Reprovado,teste
7326,16,F,baixa,fundamental,Tarde,Sim,Nao,Sim,Sim,6.4,83.2,8,8,2.5,91.5,94.9,75.4,1,5.3,7.3,8.0,7.4,7.0,Reprovado,teste
7330,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.8,70.6,12,4,4.3,70.4,90.2,78.5,0,7.4,7.5,7.9,8.4,7.8,Aprovado,teste
7332,18,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,1.1,62.5,22,5,1.1,59.7,46.8,79.8,2,7.1,5.0,6.8,7.0,6.48,Reprovado,teste
7346,17,F,media,superior,Tarde,Sim,Sim,Nao,Nao,2.0,97.2,8,6,1.4,80.6,76.7,62.9,0,8.4,6.8,6.6,6.6,7.1,Aprovado,teste
7350,15,M,baixa,medio,Manha,Nao,Nao,Sim,Sim,3.2,96.2,15,0,2.3,92.1,93.2,80.4,0,6.9,6.6,7.9,8.3,7.42,Aprovado,teste
7352,17,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,3.0,91.3,15,4,2.3,100.0,82.5,57.5,0,6.6,8.1,7.7,8.5,7.72,Aprovado,teste
7364,17,F,media,superior,Tarde,Sim,Sim,Sim,Nao,0.6,74.4,21,1,0.2,59.2,61.3,57.1,1,3.8,7.2,3.6,4.5,4.78,Reprovado,teste
7367,16,F,baixa,fundamental,Manha,Nao,Sim,Nao,Sim,3.8,78.3,15,0,1.5,85.7,77.3,75.3,1,7.6,6.7,7.6,9.3,7.8,Aprovado,teste
7374,16,M,media,fundamental,Noite,Nao,Nao,Nao,Nao,9.9,73.0,31,2,0.4,50.0,61.1,55.0,1,5.2,5.1,7.0,6.0,5.82,Reprovado,teste
7375,16,F,baixa,superior,Tarde,Nao,Sim,Sim,Sim,3.8,94.2,9,4,1.4,66.7,88.6,80.8,0,7.5,9.2,8.8,9.0,8.62,Aprovado,teste
7387,16,M,media,fundamental,Tarde,Nao,Sim,Nao,Nao,3.1,75.5,9,2,1.7,64.5,88.7,86.7,0,9.1,6.6,7.9,7.6,7.8,Aprovado,teste
7393,16,F,media,medio,Noite,Nao,Sim,Nao,Nao,4.5,68.9,21,1,2.3,87.6,96.8,83.7,0,8.0,6.2,6.4,9.8,7.6,Aprovado,teste
7394,15,F,baixa,medio,Manha,Sim,Nao,Sim,Nao,2.3,69.3,24,11,0.0,28.4,51.2,54.0,1,4.1,5.3,6.0,6.0,5.35,Reprovado,teste
7417,17,F,baixa,medio,Tarde,Nao,Nao,Sim,Nao,2.8,84.2,8,7,1.6,91.3,79.6,78.5,1,6.7,6.1,7.0,7.4,6.8,Aprovado,teste
7420,17,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,1.4,75.4,12,0,1.6,86.4,94.7,38.8,0,6.6,8.6,7.2,7.6,7.5,Aprovado,teste
7431,16,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,4.0,72.6,20,3,1.7,57.7,87.7,55.1,0,3.9,2.1,4.8,6.8,4.4,Aprovado,teste
7439,15,F,baixa,medio,Manha,Nao,Nao,Sim,Sim,0.9,76.2,8,6,1.6,61.0,88.8,86.0,2,6.3,7.1,7.6,8.6,7.4,Reprovado,teste
7449,17,M,media,fundamental,Noite,Nao,Sim,Sim,Nao,0.7,77.2,7,2,2.3,83.2,91.1,60.4,0,8.5,10.0,5.9,8.7,8.27,Aprovado,teste
7453,16,M,alta,medio,Noite,Nao,Sim,Nao,Nao,2.1,76.3,10,4,3.0,73.0,77.5,56.4,1,6.8,5.0,10.0,7.6,7.35,Aprovado,teste
7454,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,4.9,82.5,9,4,2.5,81.3,97.5,84.3,1,8.5,8.2,5.7,9.4,7.95,Aprovado,teste
7457,17,F,baixa,medio,Manha,Sim,Sim,Sim,Nao,3.1,53.3,29,18,2.0,66.4,79.4,53.9,1,8.4,4.9,8.7,4.8,6.7,Reprovado,teste
7466,15,M,alta,medio,Tarde,Nao,Sim,Nao,Nao,1.9,73.9,8,0,,70.5,88.5,67.2,0,7.6,8.0,6.2,8.8,7.65,Aprovado,teste
7469,14,M,media,fundamental,Tarde,Nao,Sim,Nao,Nao,3.4,68.7,14,4,0.3,51.2,61.8,24.4,0,6.1,6.3,4.7,3.8,5.22,Reprovado,teste
7471,15,F,media,medio,Tarde,Nao,Sim,Sim,Nao,5.6,84.8,0,5,2.7,63.8,76.4,82.6,0,7.1,8.6,9.5,7.2,8.1,Aprovado,teste
7480,18,F,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,10.2,60.3,5,17,1.9,91.0,74.3,82.1,0,7.3,7.5,6.8,4.0,6.4,Reprovado,teste
7487,17,M,media,fundamental,Manha,Nao,Sim,Nao,Nao,1.1,93.1,9,12,3.3,94.9,81.2,74.7,1,5.6,8.0,5.9,8.1,6.9,Aprovado,teste
7488,17,M,media,medio,Tarde,Nao,Sim,Nao,Nao,5.6,81.1,0,3,1.5,65.4,75.8,95.1,1,4.5,9.3,5.8,8.3,6.98,Aprovado,teste
7505,18,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,4.8,78.8,19,3,3.1,100.0,85.0,74.4,1,7.5,6.9,8.6,8.3,7.82,Reprovado,teste
7510,14,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,0.3,72.7,16,3,2.7,86.4,92.3,70.3,0,6.7,7.9,7.1,7.3,7.25,Aprovado,teste
7524,15,F,baixa,superior,Manha,Nao,Nao,Sim,Nao,2.7,81.4,8,9,2.8,89.5,91.3,72.3,0,6.9,10.0,6.3,6.5,7.42,Aprovado,teste
7527,15,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,6.4,72.3,6,8,0.7,56.6,67.7,,1,4.9,4.7,4.8,6.3,5.18,Reprovado,teste
7549,14,M,baixa,medio,Manha,Nao,Nao,Sim,Nao,3.6,88.2,9,3,4.2,83.7,76.1,70.9,0,9.3,7.9,5.9,8.5,7.9,Aprovado,teste
7569,18,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.8,53.7,18,6,1.8,37.7,56.4,54.8,0,7.6,7.5,6.1,6.6,6.95,Reprovado,teste
7571,17,M,media,superior,Manha,Sim,Nao,Sim,Nao,3.8,75.3,21,13,1.2,61.8,57.9,45.0,2,6.4,4.8,4.8,6.1,5.52,Reprovado,teste
7586,15,M,baixa,fundamental,Tarde,Sim,Sim,Nao,Nao,3.6,76.5,6,15,1.9,61.3,89.2,81.6,0,7.3,7.6,7.8,9.0,7.92,Aprovado,teste
7589,16,F,media,medio,Noite,Nao,Nao,Nao,Sim,4.8,92.1,7,6,3.3,77.4,86.4,81.3,1,5.7,7.1,7.7,9.6,7.52,Aprovado,teste
7590,16,F,media,medio,Tarde,Nao,Nao,Sim,Sim,1.9,94.0,11,16,2.0,72.5,94.2,61.6,2,6.7,7.8,8.3,7.4,7.55,Aprovado,teste
7591,14,F,baixa,superior,Manha,Sim,Sim,Nao,Sim,10.1,84.2,2,1,3.1,71.3,92.5,76.2,0,7.5,8.5,7.5,8.6,8.02,Aprovado,teste
7592,16,M,baixa,superior,Manha,Nao,Sim,Nao,Nao,1.1,73.1,3,3,2.7,77.8,41.4,48.5,2,2.5,5.4,6.9,4.8,4.9,Reprovado,teste
7596,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,4.4,52.2,6,16,0.8,85.0,57.6,59.0,2,5.1,4.6,6.0,6.9,5.65,Aprovado,teste
7605,17,F,alta,fundamental,Tarde,Nao,Sim,Nao,Sim,4.0,61.1,19,7,1.2,60.9,71.8,25.1,1,8.8,6.4,4.5,4.4,6.02,Aprovado,teste
7613,16,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,2.9,74.1,21,6,1.0,78.9,38.4,65.9,0,5.1,4.7,6.0,6.8,5.65,Reprovado,teste
7622,17,M,baixa,medio,Manha,Nao,Sim,Nao,Sim,7.0,68.0,19,5,3.3,60.8,67.0,41.7,1,4.1,4.7,6.3,8.4,5.88,Reprovado,teste
7623,17,M,media,fundamental,Tarde,Nao,Nao,Nao,Nao,3.3,84.7,16,7,2.5,89.6,97.1,85.4,0,6.4,7.8,7.1,8.5,7.45,Aprovado,teste
7624,15,F,alta,fundamental,Noite,Sim,Sim,Nao,Sim,6.4,85.7,9,8,1.1,69.2,97.5,81.6,0,8.1,8.5,7.2,7.9,7.93,Reprovado,teste
7625,16,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,4.8,88.0,6,2,2.4,75.6,90.5,51.8,1,7.4,8.2,7.6,7.4,7.65,Aprovado,teste
7626,16,F,baixa,medio,Noite,Nao,Sim,Nao,Nao,4.9,82.5,9,6,2.5,77.9,92.9,42.4,0,7.1,5.7,7.0,7.2,6.75,Aprovado,teste
7637,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,1.4,84.1,4,10,1.4,73.3,91.6,60.9,0,6.0,6.5,9.0,5.7,6.8,Aprovado,teste
7641,17,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,0.9,90.4,19,5,0.9,79.3,77.5,97.3,0,7.0,7.4,7.2,9.1,7.68,Aprovado,teste
7642,18,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,6.8,64.5,3,15,1.0,51.4,67.8,37.2,1,4.5,4.1,4.5,5.8,4.72,Reprovado,teste
7648,17,F,media,medio,Tarde,Nao,Sim,Sim,Nao,3.7,79.9,13,6,0.4,91.5,94.6,93.8,1,5.3,8.3,6.5,6.0,6.52,Aprovado,teste
7652,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,1.0,78.5,10,4,2.7,62.5,84.1,55.5,0,7.6,8.8,6.8,7.6,7.7,Aprovado,teste
7691,15,M,baixa,fundamental,Noite,Nao,Sim,Sim,Sim,3.1,80.2,7,6,1.4,71.4,95.9,74.7,2,6.7,6.4,8.1,8.7,7.48,Aprovado,teste
7693,16,M,media,medio,Tarde,Nao,Sim,Sim,Sim,6.2,81.6,8,3,2.4,60.2,100.0,94.8,0,7.6,6.4,7.4,7.6,7.25,Aprovado,teste
7694,14,F,media,medio,Tarde,Nao,Sim,Nao,Nao,2.7,72.4,13,6,1.4,70.2,100.0,75.5,1,8.9,7.7,7.0,8.7,8.07,Aprovado,teste
7699,16,F,media,superior,Noite,Nao,Sim,Nao,Nao,3.5,86.2,12,4,3.1,82.3,99.3,61.1,0,7.2,9.6,5.6,8.2,7.65,Aprovado,teste
7717,15,M,media,medio,Manha,Nao,Sim,Sim,Nao,2.0,88.4,4,0,2.6,71.0,100.0,95.7,0,8.7,6.9,6.7,7.4,7.43,Aprovado,teste
7718,15,M,media,medio,Manha,Nao,Sim,Nao,Sim,4.7,86.0,29,13,1.0,36.0,60.2,44.6,1,6.4,4.2,3.2,4.1,4.47,Aprovado,teste
7719,17,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,1.4,93.1,9,14,0.2,80.3,70.5,58.2,1,6.1,5.7,4.6,7.4,5.95,Reprovado,teste
7727,15,M,media,fundamental,Tarde,Sim,Nao,Nao,Nao,2.6,91.6,11,2,1.3,71.8,76.6,86.8,0,8.6,8.2,8.0,8.2,8.25,Aprovado,teste
7732,16,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,2.1,97.4,10,11,3.0,81.0,92.9,59.9,0,6.2,8.4,8.0,8.4,7.75,Aprovado,teste
7749,16,F,media,medio,Manha,Nao,Sim,Sim,Sim,0.8,80.3,8,2,1.5,100.0,92.1,53.5,1,6.2,6.6,7.5,7.0,6.82,Aprovado,teste
7769,16,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,4.1,58.2,26,11,1.2,32.0,48.3,71.2,0,4.0,6.1,2.9,5.1,4.53,Reprovado,teste
7771,16,F,media,fundamental,Noite,Sim,Sim,Sim,Nao,1.8,76.8,12,10,2.7,74.1,90.3,56.0,0,7.9,7.6,6.9,6.8,7.3,Aprovado,teste
7781,15,M,alta,fundamental,Tarde,Nao,Nao,Sim,Nao,7.8,80.4,20,12,1.7,81.7,62.8,26.4,1,2.7,,5.0,5.4,4.32,Reprovado,teste
7784,16,F,baixa,superior,Tarde,Nao,Sim,Sim,Nao,1.2,74.8,5,3,2.2,79.4,100.0,89.7,0,7.6,5.9,8.4,8.2,7.52,Aprovado,teste
7791,15,F,media,superior,Manha,Nao,Sim,Nao,Nao,6.0,58.0,25,16,1.6,47.2,62.8,53.1,1,7.3,6.0,8.6,5.6,6.88,Reprovado,teste
7792,16,M,alta,medio,Noite,Nao,Sim,Sim,Nao,2.3,80.8,9,10,3.1,73.6,97.4,48.4,1,8.8,9.5,7.4,5.5,7.8,Aprovado,teste
7797,15,M,alta,medio,Tarde,Nao,Sim,Sim,Sim,2.2,83.7,4,4,2.6,92.4,68.7,74.1,0,5.4,9.5,6.9,8.1,7.48,Aprovado,teste
7803,15,M,media,superior,Tarde,Sim,Sim,Sim,Nao,2.6,72.4,6,5,2.6,76.2,90.8,66.8,0,5.6,7.7,7.1,9.2,7.4,Aprovado,teste
7810,15,F,media,fundamental,Tarde,Sim,Sim,Nao,Nao,3.5,81.8,7,8,2.4,68.6,91.1,76.2,0,7.2,6.9,5.8,6.4,6.58,Aprovado,teste
7812,15,M,baixa,medio,Noite,Nao,Nao,Nao,Nao,2.2,90.4,7,9,2.2,69.1,86.8,94.4,1,6.2,8.4,7.3,7.7,7.4,Aprovado,teste
7826,16,M,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,2.6,82.1,7,7,2.7,92.1,80.8,80.4,0,7.3,7.0,5.7,7.9,6.98,Aprovado,teste
7829,17,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,4.7,86.8,24,2,2.8,91.7,33.9,48.4,0,6.0,5.6,3.6,5.2,5.1,Reprovado,teste
7837,15,M,media,superior,Tarde,Nao,Sim,Sim,Nao,2.3,75.8,3,6,3.3,91.1,72.8,87.1,0,5.7,7.7,9.2,6.3,7.22,Aprovado,teste
7855,15,F,media,medio,Manha,Nao,Sim,Nao,Sim,3.3,82.1,14,7,2.0,89.2,80.4,70.2,0,8.3,7.8,9.5,8.0,8.4,Aprovado,teste
7862,15,F,alta,fundamental,Tarde,Nao,Nao,Sim,Sim,4.4,91.1,0,2,2.9,92.2,77.6,97.4,0,7.1,5.4,7.6,6.7,6.7,Aprovado,teste
7863,18,M,baixa,medio,Noite,Nao,Nao,Sim,Nao,1.5,87.5,5,0,2.7,69.4,87.4,69.0,0,6.8,7.5,7.0,9.5,7.7,Reprovado,teste
7864,16,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,6.5,91.4,5,5,2.9,69.8,93.0,76.3,0,6.8,9.0,7.7,7.5,7.75,Aprovado,teste
7867,17,M,media,superior,Tarde,Nao,Sim,Sim,Nao,2.8,87.1,14,5,1.0,65.1,80.6,63.4,0,5.1,8.4,6.8,8.7,7.25,Aprovado,teste
7897,16,M,baixa,fundamental,Noite,Nao,Sim,Sim,Nao,3.9,70.9,13,8,1.6,100.0,89.6,75.3,0,9.4,8.2,7.6,7.3,8.12,Aprovado,teste
7900,13,F,baixa,superior,Noite,Nao,Sim,Sim,Nao,1.8,66.2,9,5,3.3,87.9,88.2,62.4,1,7.1,7.8,8.5,6.7,7.52,Aprovado,teste
7908,16,F,baixa,medio,Tarde,Sim,Sim,Sim,Sim,5.7,70.4,23,7,2.3,74.6,51.6,65.8,0,6.5,4.1,5.0,3.9,4.88,Reprovado,teste
7916,16,M,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,9.1,94.1,12,5,1.4,76.2,88.5,55.1,1,6.0,5.6,3.1,4.0,4.68,Reprovado,teste
7924,16,M,baixa,medio,Manha,Sim,Sim,Sim,Nao,3.4,90.5,13,4,2.7,90.4,71.7,68.1,0,5.1,7.7,7.3,8.1,7.05,Aprovado,teste
7931,17,M,alta,medio,Tarde,Nao,Sim,Nao,Nao,0.2,89.8,0,7,1.9,88.0,89.9,68.5,0,7.2,6.6,6.2,8.2,7.05,Reprovado,teste
7932,16,M,baixa,medio,Manha,Nao,Sim,Nao,Sim,4.1,75.0,14,7,2.3,70.3,76.5,71.0,0,7.4,8.4,5.1,6.3,6.8,Aprovado,teste
7934,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,5.0,82.6,9,1,2.9,69.9,72.2,85.6,1,7.0,8.0,8.0,8.2,7.8,Aprovado,teste
7936,16,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.1,90.9,13,5,1.4,74.7,78.5,47.5,2,7.4,6.6,8.2,5.5,6.92,Aprovado,teste
7953,17,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,11.2,78.1,11,8,1.0,35.8,69.6,54.5,1,5.6,7.0,5.7,6.6,6.22,Reprovado,teste
7958,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,2.6,80.2,4,6,3.5,72.8,95.9,71.9,0,9.5,5.3,5.7,6.6,6.78,Aprovado,teste
7961,15,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,7.7,92.1,9,6,1.9,80.6,86.3,71.6,0,7.0,8.3,7.8,8.1,7.8,Aprovado,teste
