id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
6795,15,F,alta,medio,Tarde,Nao,Sim,Sim,Nao,7.9,87.8,9,9,2.4,66.3,83.3,49.0,0,7.5,6.9,8.5,6.7,7.4,Aprovado,treino
6796,16,M,baixa,fundamental,Manha,Nao,Nao,Sim,Sim,1.7,86.7,13,11,2.0,71.6,81.2,88.3,0,8.1,7.6,7.6,5.8,7.28,Aprovado,treino
6798,14,F,media,fundamental,Noite,Nao,Nao,Sim,Sim,2.5,89.8,12,16,2.1,96.0,77.3,60.8,0,8.0,8.1,5.2,7.3,7.15,Aprovado,treino
6799,17,M,media,medio,Tarde,Nao,Nao,Sim,Sim,1.3,78.5,10,5,2.9,86.0,88.8,61.6,0,8.2,5.9,5.2,7.3,6.65,Aprovado,treino
6800,16,F,alta,medio,Tarde,Nao,Sim,Sim,Nao,2.4,94.1,6,6,3.2,71.4,78.1,83.5,0,8.3,8.6,6.8,7.3,7.75,Aprovado,treino
6801,17,F,baixa,fundamental,Noite,Sim,Sim,Sim,Sim,5.8,81.3,12,6,2.9,77.6,100.0,61.0,0,9.2,8.1,7.2,7.0,7.87,Aprovado,treino
6802,14,F,media,superior,Manha,Nao,Sim,Nao,Sim,6.7,40.0,36,7,0.0,41.9,50.5,25.2,0,4.4,4.6,6.6,4.7,5.08,Aprovado,treino
6803,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,2.6,83.2,14,0,2.1,89.0,80.7,54.0,0,9.5,8.2,9.3,7.7,8.68,Aprovado,treino
6804,16,F,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,5.8,78.7,12,4,0.7,71.0,85.3,86.9,1,5.5,7.6,8.5,9.1,7.68,Reprovado,validacao
6805,16,F,media,medio,Tarde,Sim,Sim,Sim,Nao,7.5,72.8,17,13,1.2,84.4,54.3,0.0,1,3.1,4.5,6.4,4.8,4.7,Reprovado,treino
6806,18,M,media,medio,Manha,Sim,Sim,Nao,Sim,5.5,53.5,32,15,0.0,74.8,67.2,32.9,1,4.1,4.4,5.2,6.7,5.1,Reprovado,treino
6807,16,M,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,4.2,82.3,5,5,3.7,93.4,86.9,75.1,0,8.3,6.7,8.1,7.9,7.75,Aprovado,treino
6808,18,F,baixa,superior,Tarde,Sim,Sim,Sim,Sim,4.5,61.6,23,18,2.1,69.5,69.7,39.5,3,3.0,7.9,4.0,4.9,4.95,Reprovado,treino
6809,16,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,5.3,79.3,6,0,3.0,80.0,94.6,65.7,0,7.0,6.5,7.6,7.1,7.05,Aprovado,treino
6810,20,M,alta,fundamental,Manha,Nao,Sim,Sim,Sim,7.2,58.8,23,7,1.6,68.3,50.5,31.5,0,6.1,4.6,6.2,6.5,5.85,Reprovado,treino
6811,15,M,media,medio,Tarde,Nao,Nao,Sim,Nao,0.9,72.7,12,4,1.7,100.0,88.2,67.3,1,8.6,8.0,8.7,7.7,8.25,Aprovado,treino
6812,17,M,baixa,medio,Tarde,Sim,Sim,Nao,Nao,3.3,79.2,3,10,2.7,74.7,95.0,65.8,0,7.1,8.2,7.2,6.1,7.15,Aprovado,treino
6813,16,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,0.5,91.8,7,11,1.9,96.5,83.6,74.0,0,5.0,7.4,6.9,6.7,6.5,Aprovado,treino
6814,14,F,alta,fundamental,Manha,Sim,Sim,Sim,Nao,3.1,88.9,14,3,1.2,85.7,81.4,76.6,0,7.8,9.7,10.0,7.6,8.78,Reprovado,treino
6815,15,M,media,fundamental,Manha,Nao,Sim,Nao,Nao,5.2,84.9,22,9,2.0,89.4,73.3,79.9,0,8.6,6.6,7.7,9.0,7.98,Aprovado,validacao
6816,16,M,media,medio,Manha,Nao,Sim,Sim,Sim,3.3,71.9,10,6,2.0,91.1,89.6,66.4,0,6.3,8.8,7.3,8.4,7.7,Aprovado,treino
6817,15,M,media,superior,Tarde,Sim,Sim,Nao,Nao,3.4,90.2,0,6,1.1,88.9,89.2,61.1,0,7.7,7.2,7.3,7.0,7.3,Aprovado,treino
6818,14,F,baixa,medio,Noite,Nao,Sim,Sim,Nao,3.3,79.5,11,6,3.4,80.2,78.5,95.8,0,8.4,6.9,6.0,9.0,7.58,Aprovado,treino
6819,14,M,baixa,fundamental,Tarde,Sim,Nao,Sim,Nao,6.3,87.9,15,6,2.6,69.2,87.5,54.3,1,5.5,9.6,8.0,8.3,7.85,Aprovado,treino
6820,15,M,baixa,superior,Tarde,Nao,Sim,Sim,Sim,6.3,62.9,14,17,1.6,80.6,80.3,35.1,1,5.3,6.7,3.1,6.7,5.45,Reprovado,validacao
6821,16,F,media,superior,Tarde,Nao,Nao,Sim,Nao,6.0,57.5,13,10,1.2,48.9,53.9,47.2,2,4.7,5.1,4.3,6.7,5.2,Aprovado,treino
6822,18,M,media,fundamental,Tarde,Nao,Sim,Nao,Sim,3.7,55.0,11,12,2.6,52.6,37.1,29.7,0,4.4,4.6,6.0,5.2,5.05,Reprovado,treino
6823,13,M,media,fundamental,Manha,Sim,Sim,Nao,Sim,5.6,99.1,11,6,1.5,77.7,88.2,58.0,0,7.5,7.6,5.7,6.8,6.9,Aprovado,treino
6824,16,M,alta,fundamental,Manha,Nao,Sim,Nao,Sim,4.1,79.7,12,7,2.4,73.9,77.8,77.9,0,8.3,6.6,8.5,8.5,7.98,Aprovado,treino
6825,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,4.4,75.1,6,9,0.6,94.2,84.4,78.4,0,6.5,8.6,6.7,8.3,7.52,Aprovado,treino
6826,15,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,2.1,87.8,8,10,2.0,86.3,71.4,35.5,0,8.1,6.0,5.4,6.9,6.6,Aprovado,treino
6827,15,M,alta,medio,Noite,Nao,Sim,Nao,Sim,3.4,68.4,9,5,4.2,90.4,82.8,59.0,0,8.7,8.7,8.8,7.9,8.52,Aprovado,treino
6829,16,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,3.0,95.4,4,4,0.9,79.2,86.2,70.4,0,5.0,7.6,8.8,7.8,7.3,Aprovado,treino
6830,17,F,alta,fundamental,Manha,Sim,Sim,Sim,Nao,4.7,73.1,11,7,0.6,75.5,25.9,33.7,0,7.0,7.1,3.0,3.1,5.05,Reprovado,treino
6832,15,M,media,medio,Tarde,Nao,Nao,Sim,Nao,4.1,100.0,10,2,2.1,77.8,78.0,49.8,0,8.1,7.9,6.8,7.3,7.52,Reprovado,treino
6835,15,F,alta,medio,Tarde,Nao,Sim,Sim,Nao,0.2,88.7,11,3,1.8,68.2,76.9,69.3,0,6.6,4.8,9.1,9.0,7.38,Aprovado,treino
6836,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Sim,5.1,80.9,14,2,2.7,93.4,85.0,59.3,0,6.4,6.8,5.1,9.3,6.9,Aprovado,treino
6837,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,2.7,83.5,10,7,3.5,69.7,88.6,57.6,0,7.5,8.4,8.3,7.7,7.98,Aprovado,treino
6838,15,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,2.6,82.8,4,5,1.2,81.5,84.0,55.1,0,8.0,7.9,7.1,9.3,8.07,Aprovado,treino
6840,17,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,6.5,58.5,22,10,0.6,63.0,47.4,45.1,1,8.4,5.0,5.0,5.5,5.98,Reprovado,treino
6841,16,M,media,medio,Manha,Nao,Nao,Sim,Nao,2.2,65.5,35,4,1.7,71.1,47.6,34.9,1,6.2,,4.5,3.4,5.38,Reprovado,treino
6842,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,5.1,62.5,7,6,1.5,57.4,74.2,52.2,1,7.6,5.0,6.9,6.9,6.6,Reprovado,treino
6843,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,4.8,71.6,10,5,1.4,67.6,75.5,58.8,1,7.9,5.2,5.5,6.6,6.3,Reprovado,treino
6844,16,F,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,0.5,82.4,6,12,2.5,97.8,98.6,78.7,0,7.6,7.4,7.9,7.7,7.65,Aprovado,treino
6845,16,F,media,fundamental,Tarde,Nao,Sim,Nao,Nao,4.2,78.4,5,0,3.0,92.5,98.2,70.1,1,7.0,6.3,6.5,7.2,6.75,Aprovado,treino
6846,16,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,1.4,86.5,8,14,3.1,90.1,81.2,68.3,0,5.9,7.7,4.8,7.2,6.4,Aprovado,treino
6847,17,M,alta,medio,Tarde,Nao,Sim,Nao,Sim,3.2,89.4,12,3,1.9,88.4,94.0,66.8,0,6.8,9.6,9.4,7.6,8.35,Reprovado,validacao
6848,16,M,alta,medio,Manha,Nao,Nao,Sim,Nao,0.2,85.5,0,5,2.4,77.8,90.3,84.1,1,7.9,7.4,9.2,8.8,8.32,Aprovado,treino
6849,14,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,5.7,77.5,4,0,1.8,92.5,90.9,100.0,0,6.8,8.3,5.9,6.9,6.98,Aprovado,treino
6851,18,F,media,medio,Tarde,Nao,Sim,Sim,Nao,5.9,78.1,18,11,1.9,49.6,47.9,59.1,0,5.9,7.3,5.8,5.4,6.1,Reprovado,treino
6852,14,F,baixa,medio,Noite,Nao,Nao,Sim,Nao,2.0,86.8,5,5,3.6,80.2,65.2,59.5,0,6.2,7.3,6.7,6.0,6.55,Aprovado,validacao
6853,16,M,media,fundamental,Tarde,Nao,Sim,Sim,Sim,6.9,84.5,16,10,0.7,75.3,70.7,0.0,1,4.1,4.2,4.5,4.9,4.43,Aprovado,treino
6855,15,M,media,fundamental,Noite,Sim,Sim,Sim,Nao,2.5,85.5,8,11,1.6,84.7,82.0,88.6,0,7.0,9.5,8.2,9.0,8.43,Aprovado,treino
6856,17,F,baixa,medio,Noite,Nao,Nao,Nao,Nao,3.1,83.0,6,5,1.9,69.3,85.3,86.2,0,7.4,7.4,7.2,9.5,7.88,Aprovado,treino
6857,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,1.6,84.1,2,6,2.5,76.9,79.4,46.5,0,5.7,8.4,6.9,6.3,6.82,Aprovado,treino
6858,16,M,baixa,fundamental,Noite,Nao,Nao,Nao,Nao,2.7,91.3,15,2,3.3,96.9,83.7,77.5,0,6.9,6.6,7.5,7.4,7.1,Reprovado,treino
6859,16,F,baixa,medio,Manha,Nao,Sim,Nao,Sim,6.8,78.2,9,5,2.6,60.2,96.1,76.6,0,6.7,7.9,7.7,7.5,7.45,Aprovado,treino
6860,15,M,media,superior,Noite,Nao,Sim,Sim,Nao,1.3,77.7,2,10,2.4,82.2,94.5,83.4,0,7.3,9.4,5.4,6.7,7.2,Aprovado,treino
6861,15,M,media,superior,Tarde,Sim,Sim,Nao,Sim,6.1,74.0,10,8,1.8,79.6,92.8,58.2,0,8.8,7.6,7.2,9.0,8.15,Aprovado,treino
6862,18,F,media,medio,Manha,Nao,Nao,Sim,Nao,6.1,80.3,13,23,1.6,66.1,77.4,55.7,3,5.8,5.8,4.1,7.6,5.82,Reprovado,treino
6864,18,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,1.3,76.9,7,4,2.9,86.9,88.5,71.2,0,7.4,7.8,8.2,7.2,7.65,Aprovado,treino
6865,14,M,media,medio,Tarde,Sim,Sim,Sim,Sim,8.0,86.1,10,11,1.9,89.1,99.9,,0,6.3,6.1,7.4,7.3,6.78,Aprovado,treino
6866,14,F,media,fundamental,Noite,Nao,Sim,Nao,Nao,1.9,80.1,5,7,2.9,77.0,94.4,64.4,0,6.5,5.8,7.0,10.0,7.32,Aprovado,treino
6867,15,F,media,medio,Noite,Nao,Sim,Nao,Nao,3.1,80.2,4,7,2.2,77.7,82.1,69.7,0,8.1,8.3,7.6,8.6,8.15,Aprovado,treino
6868,15,M,media,superior,Tarde,Sim,Sim,Sim,Nao,4.5,87.7,10,2,1.2,77.6,88.4,98.6,0,7.1,7.3,7.7,7.9,7.5,Aprovado,treino
6869,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,3.1,78.0,10,12,1.9,77.3,100.0,66.7,0,7.7,7.3,8.2,6.1,7.32,Aprovado,validacao
6870,15,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,1.9,87.2,1,1,3.6,70.6,82.7,57.9,0,8.5,8.0,6.4,8.3,7.8,Aprovado,treino
6872,15,F,media,medio,Tarde,Nao,Sim,Sim,Nao,5.0,79.0,0,2,1.2,82.8,89.7,66.9,0,7.8,8.9,8.2,6.0,7.72,Aprovado,validacao
6873,15,M,baixa,medio,Tarde,Sim,Sim,Sim,Nao,4.3,91.9,0,8,1.4,69.5,74.3,34.2,0,6.8,5.8,7.9,6.5,6.75,Aprovado,treino
6874,16,M,baixa,superior,Tarde,Sim,Sim,Sim,Nao,4.6,75.8,7,6,2.9,72.2,100.0,76.4,2,6.4,7.2,8.7,7.8,7.52,Aprovado,validacao
6875,15,F,alta,fundamental,Tarde,Nao,Sim,Nao,Sim,8.5,99.8,3,1,2.2,79.5,87.3,60.7,1,8.4,8.7,8.2,8.3,8.4,Aprovado,treino
6876,18,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,6.1,87.6,10,3,3.4,71.1,91.4,86.3,0,8.8,9.2,9.1,6.5,8.4,Aprovado,treino
6878,15,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,1.9,92.3,0,0,0.2,76.7,78.0,60.1,0,7.8,9.3,6.4,7.1,7.65,Aprovado,treino
6880,16,F,alta,superior,Tarde,Sim,Sim,Nao,Nao,0.3,71.1,10,11,1.5,100.0,79.7,73.7,0,5.6,7.9,8.8,6.5,7.2,Reprovado,validacao
6881,13,F,baixa,fundamental,Tarde,Sim,Sim,Sim,Nao,5.5,75.9,12,3,3.0,94.2,91.7,67.4,0,8.0,8.8,7.8,8.1,8.18,Aprovado,treino
6882,15,M,baixa,medio,Tarde,Nao,Nao,Nao,Nao,7.9,55.9,15,7,1.0,69.6,43.3,71.9,0,6.2,7.0,5.9,6.0,6.28,Reprovado,validacao
6884,15,M,baixa,medio,Tarde,Nao,Nao,Sim,Nao,3.2,62.7,27,7,0.3,85.1,55.7,66.2,1,3.3,6.6,3.7,5.2,4.7,Aprovado,treino
6886,17,M,media,fundamental,Tarde,Nao,Sim,Sim,Sim,7.6,72.4,16,22,0.0,48.4,64.3,52.7,0,4.9,3.5,4.3,6.2,4.72,Reprovado,treino
6887,16,M,media,fundamental,Tarde,Nao,Sim,Nao,Sim,3.6,95.6,20,6,2.7,77.9,97.5,65.6,0,6.6,6.4,6.9,8.3,7.05,Aprovado,validacao
6888,15,F,baixa,medio,Manha,Sim,Nao,Nao,Nao,0.2,74.4,6,5,4.2,95.3,91.1,76.2,0,6.0,8.2,6.7,7.4,7.07,Aprovado,treino
6889,16,M,media,medio,Tarde,Sim,Sim,Nao,Sim,0.2,93.4,18,5,2.0,76.2,92.9,68.2,0,8.1,7.9,5.2,7.5,7.18,Aprovado,treino
6890,16,M,media,fundamental,Manha,Sim,Nao,Sim,Sim,0.7,76.5,5,9,1.7,69.1,100.0,68.4,0,6.1,7.2,7.4,6.9,6.9,Aprovado,treino
6891,15,F,media,fundamental,Tarde,Sim,Nao,Sim,Nao,0.7,85.9,11,4,3.5,75.6,89.6,86.4,0,7.7,7.8,7.5,7.5,7.62,Aprovado,validacao
6892,17,M,media,fundamental,Manha,Nao,Sim,Nao,Nao,4.2,80.3,6,1,1.6,86.0,82.7,62.1,2,6.1,7.7,7.5,8.2,7.38,Aprovado,treino
6893,16,M,baixa,medio,Manha,Nao,Nao,Sim,Nao,3.5,83.0,19,12,1.3,92.7,86.8,86.0,0,8.3,8.2,8.3,7.1,7.98,Aprovado,validacao
6894,14,F,media,fundamental,Noite,Nao,Nao,Sim,Sim,1.9,85.3,5,11,3.4,85.7,97.4,96.6,1,8.7,8.7,7.3,9.0,8.43,Aprovado,treino
6895,17,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,5.7,79.7,8,5,2.4,78.7,81.4,100.0,0,8.0,6.5,5.8,6.6,6.72,Aprovado,treino
6896,15,F,media,fundamental,Noite,Nao,Sim,Sim,Sim,2.5,83.2,5,8,2.6,76.5,95.2,85.0,2,6.9,6.4,6.4,7.4,6.78,Aprovado,treino
6897,17,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,7.1,62.9,20,2,1.2,54.3,50.6,52.6,1,4.4,4.5,5.7,4.2,4.7,Reprovado,treino
6900,16,M,alta,medio,Tarde,Nao,Sim,Sim,Nao,5.1,71.2,7,9,1.0,75.3,52.3,23.1,3,5.0,6.7,5.4,6.9,6.0,Reprovado,treino
6901,15,M,media,superior,Manha,Nao,Sim,Nao,Nao,1.8,98.1,6,4,0.8,64.8,100.0,66.6,0,7.4,6.4,7.3,8.1,7.3,Aprovado,treino
6903,18,F,alta,medio,Tarde,Sim,Sim,Sim,Sim,8.4,58.8,4,9,1.9,73.5,52.2,64.3,1,6.3,6.3,5.6,5.5,5.92,Reprovado,treino
6904,16,M,media,medio,Tarde,Nao,Sim,Sim,Nao,1.5,92.6,0,6,1.3,97.1,83.7,43.1,1,7.0,7.0,7.8,8.1,7.48,Aprovado,treino
6905,15,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,4.7,80.8,12,7,2.1,70.6,89.4,72.6,0,6.6,5.4,8.0,10.0,7.5,Aprovado,treino
6906,16,M,media,superior,Manha,Sim,Sim,Sim,Nao,1.3,67.7,23,15,0.3,28.1,42.5,47.0,0,4.2,4.4,5.8,4.6,4.75,Reprovado,treino
6908,17,F,baixa,fundamental,Noite,Nao,Nao,Nao,Nao,3.9,67.5,13,17,0.7,65.1,54.9,77.3,0,4.3,6.2,2.8,4.5,4.45,Reprovado,validacao
6909,17,F,alta,fundamental,Noite,Sim,Sim,Nao,Sim,7.3,60.1,22,13,0.1,51.1,37.1,63.5,1,4.2,4.7,4.0,6.1,4.75,Reprovado,treino
6910,16,M,media,medio,Noite,Nao,Nao,Sim,Nao,0.3,76.0,6,8,1.4,56.9,67.1,50.9,0,9.4,5.9,6.4,9.5,7.8,Aprovado,treino
6911,14,F,baixa,fundamental,Manha,Sim,Sim,Sim,Sim,6.6,87.9,18,5,0.9,65.5,31.7,73.1,0,1.3,4.0,6.4,3.5,3.8,Reprovado,treino
6912,15,F,media,superior,Manha,Nao,Sim,Sim,Nao,0.3,82.8,10,3,2.8,80.9,96.4,91.4,0,9.9,5.4,8.2,8.5,8.0,Aprovado,treino
6913,16,M,baixa,superior,Noite,Nao,Sim,Sim,Sim,5.1,64.2,23,9,0.5,61.2,57.0,46.8,1,7.3,8.3,5.4,6.4,6.85,Reprovado,treino
6915,16,M,media,medio,Manha,Nao,Sim,Sim,Sim,5.9,87.5,6,9,0.9,87.6,69.6,45.5,0,5.0,6.0,7.1,5.3,5.85,Reprovado,treino
6916,15,F,media,superior,Tarde,Nao,Sim,Sim,Sim,4.0,49.8,16,21,0.6,74.3,85.6,50.1,1,5.8,4.7,1.4,4.7,4.15,Reprovado,treino
6917,14,F,media,medio,Tarde,Nao,Sim,Nao,Nao,0.6,85.0,10,2,1.5,95.5,86.7,85.6,1,5.4,7.4,6.9,8.2,6.98,Aprovado,treino
6918,17,M,media,fundamental,Tarde,Nao,Sim,Sim,Sim,8.5,77.4,25,6,1.1,80.4,61.2,60.1,1,5.0,6.1,6.0,5.9,5.75,Reprovado,treino
6919,14,F,alta,medio,Tarde,Nao,Nao,Nao,Sim,2.7,86.6,8,15,2.4,70.9,72.7,73.2,0,7.0,6.0,8.1,8.5,7.4,Reprovado,treino
6920,17,F,baixa,fundamental,Noite,Nao,Sim,Sim,Nao,2.5,88.9,8,5,1.9,65.1,95.4,62.3,0,7.0,6.8,6.4,8.1,7.08,Reprovado,treino
6921,17,M,baixa,medio,Manha,Sim,Sim,Nao,Sim,4.5,59.1,16,10,2.1,49.1,45.2,38.0,1,4.8,9.3,6.4,7.5,7.0,Reprovado,treino
6922,17,F,baixa,superior,Noite,Sim,Sim,Sim,Sim,6.5,63.8,21,8,0.0,79.3,34.7,13.5,1,5.9,2.7,4.5,4.5,4.4,Reprovado,treino
6923,14,M,alta,superior,Manha,Nao,Sim,Sim,Nao,4.1,94.7,18,4,1.0,73.3,79.9,71.9,0,7.7,6.1,7.1,8.3,7.3,Aprovado,treino
6924,14,F,baixa,medio,Tarde,Nao,Sim,Nao,Sim,0.2,94.1,7,5,2.5,89.0,74.3,83.1,0,7.5,7.3,7.1,7.4,7.32,Aprovado,treino
6925,17,F,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,4.2,85.6,5,0,1.8,91.3,91.3,92.0,1,8.5,7.6,6.6,6.8,7.38,Aprovado,validacao
6926,16,F,alta,medio,Tarde,Nao,Sim,Sim,Sim,2.3,94.8,3,10,2.1,81.7,82.8,54.2,0,8.2,6.8,7.5,8.4,7.72,Aprovado,treino
6927,15,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,3.1,82.8,7,7,2.2,78.2,95.6,59.2,0,5.4,7.5,7.6,8.9,7.35,Aprovado,treino
6928,17,M,baixa,medio,Manha,Sim,Nao,Sim,Nao,10.6,66.6,8,19,0.0,30.6,40.6,54.3,0,5.1,4.7,4.7,5.4,4.97,Reprovado,treino
6929,16,M,alta,medio,Noite,Sim,Nao,Sim,Nao,0.7,92.9,8,7,1.7,69.9,93.6,68.6,0,7.6,8.0,9.6,7.9,8.28,Aprovado,treino
6932,20,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,7.7,66.9,21,4,1.4,63.1,52.6,43.1,1,4.7,4.7,4.8,6.0,5.05,Reprovado,treino
6933,15,M,media,medio,Tarde,Nao,Sim,Sim,Sim,1.6,88.2,8,10,2.1,100.0,93.6,60.7,0,5.5,6.4,8.9,7.7,7.12,Aprovado,treino
6934,16,M,baixa,superior,Tarde,Nao,Sim,Nao,Nao,2.1,71.3,28,17,0.3,43.6,70.6,58.8,1,2.3,5.7,5.3,3.2,4.12,Reprovado,treino
6935,16,M,media,superior,Tarde,Sim,Sim,Sim,Nao,2.1,91.7,0,3,2.3,100.0,92.8,68.6,0,8.0,7.3,5.2,9.6,7.52,Aprovado,treino
6936,17,M,media,medio,Manha,Nao,Sim,Nao,Sim,5.2,59.8,20,2,1.5,58.6,72.3,32.1,0,5.3,3.6,4.7,4.5,4.53,Reprovado,treino
6937,15,F,baixa,superior,Noite,Sim,Sim,Sim,Nao,3.2,80.2,22,12,0.0,68.8,57.3,69.4,1,4.6,6.4,6.0,4.9,5.48,Reprovado,treino
6938,16,M,media,medio,Manha,Nao,Sim,Sim,Nao,3.7,98.3,0,3,0.8,79.6,86.0,54.3,0,9.1,6.6,7.1,6.8,7.4,Aprovado,treino
6939,16,F,media,medio,Noite,Nao,Sim,Sim,Nao,2.2,70.0,0,6,1.9,87.1,78.9,80.7,2,6.8,7.7,8.1,9.3,7.98,Aprovado,treino
6940,16,M,media,medio,Manha,Nao,Sim,Sim,Nao,0.6,88.2,10,7,2.4,75.5,85.1,58.7,0,9.3,8.0,7.4,9.8,8.62,Aprovado,validacao
6941,14,F,media,fundamental,Tarde,Nao,Nao,Nao,Nao,4.6,55.0,14,11,1.2,77.0,71.0,66.1,1,6.5,6.8,4.8,5.8,5.98,Reprovado,validacao
6942,14,F,media,superior,Tarde,Sim,Sim,Nao,Nao,2.3,88.4,3,4,1.7,86.7,75.2,77.8,0,7.6,7.5,7.7,8.5,7.82,Aprovado,treino
6943,16,F,media,medio,Tarde,Nao,Sim,Nao,Nao,3.9,92.2,1,2,3.8,81.6,68.4,95.6,1,7.0,8.1,7.8,6.9,7.45,Aprovado,validacao
6944,17,M,media,fundamental,Noite,Nao,Nao,Sim,Nao,4.2,86.8,7,7,3.3,73.4,85.1,47.7,0,5.7,6.8,7.6,7.0,6.78,Aprovado,treino
6945,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,2.1,87.5,11,5,2.1,72.7,89.9,85.8,1,7.0,6.2,8.7,9.3,7.8,Aprovado,treino
6947,19,M,media,medio,Manha,Nao,Sim,Nao,Nao,5.9,76.3,28,6,1.9,54.7,63.1,65.1,0,3.5,4.5,4.5,4.8,4.32,Reprovado,treino
6948,17,F,alta,medio,Tarde,Sim,Sim,Nao,Sim,3.8,67.8,18,3,1.2,62.9,73.7,58.5,0,7.0,5.5,5.2,6.7,6.1,Reprovado,treino
6949,15,M,baixa,medio,Tarde,Nao,Sim,Nao,Nao,7.4,47.3,25,5,1.5,65.5,72.1,76.5,1,3.9,5.3,5.7,6.0,5.22,Reprovado,validacao
6950,16,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,7.4,61.3,9,19,1.0,59.1,32.5,43.1,0,4.0,4.6,3.7,4.6,4.22,Reprovado,treino
6951,15,M,media,medio,Tarde,Nao,Sim,Nao,Nao,0.2,86.0,12,9,2.7,65.5,67.6,68.3,0,7.4,7.4,7.0,7.3,7.28,Aprovado,treino
6952,18,F,alta,fundamental,Manha,Sim,Sim,Nao,Sim,3.7,61.0,16,5,0.7,78.3,77.8,50.5,0,3.8,4.3,4.7,6.6,4.85,Reprovado,treino
6953,16,M,media,fundamental,Manha,Sim,Sim,Nao,Nao,2.5,73.0,9,0,1.7,78.1,94.7,69.7,1,7.3,10.0,8.3,5.8,7.85,Aprovado,treino
6954,16,F,media,fundamental,Manha,Sim,Sim,Sim,Sim,5.6,86.8,3,5,2.3,90.7,93.6,75.0,0,5.8,8.1,7.6,6.7,7.05,Reprovado,validacao
6955,18,M,baixa,medio,Tarde,Nao,Sim,Sim,Sim,5.9,69.7,21,8,1.8,79.2,66.1,71.8,0,7.2,5.2,3.1,7.2,5.68,Reprovado,treino
6956,16,M,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,3.4,82.0,6,6,1.5,82.3,83.6,93.2,0,7.5,5.7,5.0,7.1,6.32,Aprovado,treino
6957,15,F,media,superior,Tarde,Nao,Sim,Sim,Nao,0.2,91.1,10,3,1.1,78.1,86.3,90.7,0,5.8,8.5,6.1,7.5,6.98,Aprovado,treino
6958,17,F,media,fundamental,Tarde,Nao,Sim,Sim,Nao,4.0,84.9,10,11,0.0,86.8,79.5,76.8,0,7.5,9.5,6.3,8.0,7.82,Aprovado,treino
6959,17,M,alta,medio,Tarde,Sim,Sim,Nao,Nao,3.0,72.0,13,15,1.9,90.4,85.4,75.0,0,6.6,7.8,7.1,6.6,7.02,Aprovado,treino
6960,15,F,alta,fundamental,Tarde,Nao,Sim,Sim,Sim,8.4,53.9,29,15,0.6,51.5,84.2,31.4,1,7.6,4.3,4.0,6.8,5.68,Reprovado,treino
6961,15,F,baixa,fundamental,Noite,Nao,Sim,Sim,Nao,1.6,86.6,7,0,1.6,60.3,81.9,57.5,0,7.6,7.5,7.6,9.5,8.05,Aprovado,treino
6962,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,2.9,90.5,7,8,2.5,95.2,83.5,63.0,0,8.4,8.0,6.1,8.0,7.62,Aprovado,treino
6964,15,F,alta,fundamental,Manha,Nao,Nao,Sim,Sim,3.9,91.6,1,6,2.4,72.4,86.7,63.6,0,6.0,7.2,9.1,8.1,7.6,Aprovado,treino
6965,15,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,3.4,66.2,7,7,2.5,100.0,72.2,43.2,0,7.9,5.8,6.2,8.7,7.15,Aprovado,treino
